"","ObservedDate","County","State","Count","Year","DOY","FirstiNatReport"
"12756",2022-06-08,"Montgomery","PA",1,2022,159,"11/7/2017"
"12757",2022-06-10,"Atlantic","NJ",1,2022,161,"7/18/2021"
"12758",2022-06-11,"Morris","NJ",1,2022,162,"7/18/2021"
"12759",2022-06-11,"Bergen","NJ",1,2022,162,"7/18/2021"
"12760",2022-06-11,"Bergen","NJ",1,2022,162,"7/18/2021"
"12761",2022-06-11,"Bergen","NJ",1,2022,162,"7/18/2021"
"12762",2022-06-11,"Bergen","NJ",1,2022,162,"7/18/2021"
"12763",2022-06-11,"New Castle","Delaware",1,2022,162,NA
"12764",2022-06-11,"Sussex","NJ",1,2022,162,"7/18/2021"
"12765",2022-06-11,"Montgomery","PA",1,2022,162,"11/7/2017"
"12766",2022-06-11,"Allegheny","PA",1,2022,162,"11/7/2017"
"12767",2022-06-11,"Somerset","NJ",1,2022,162,"7/18/2021"
"12768",2022-06-11,"Kings","NY",1,2022,162,"9/5/2019"
"12769",2022-06-11,"Chester","PA",1,2022,162,"11/7/2017"
"12770",2022-06-11,"Middlesex","NJ",1,2022,162,"7/18/2021"
"12771",2022-06-11,"Essex","NJ",1,2022,162,"7/18/2021"
"12772",2022-06-11,"Berks","PA",1,2022,162,"11/7/2017"
"12773",2022-06-11,"Essex","NJ",1,2022,162,"7/18/2021"
"12774",2022-06-11,"Bucks","PA",1,2022,162,"11/7/2017"
"12775",2022-06-11,"Philadelphia","PA",1,2022,162,"11/7/2017"
"12776",2022-06-11,"NY","NY",1,2022,162,"9/5/2019"
"12777",2022-06-11,"NY","NY",1,2022,162,"9/5/2019"
"12778",2022-06-11,"Somerset","NJ",1,2022,162,"7/18/2021"
"12779",2022-06-03,"Kings","NY",1,2022,154,"9/5/2019"
"12780",2022-06-11,"Bucks","PA",1,2022,162,"11/7/2017"
"12781",2022-06-05,"Mercer","NJ",1,2022,156,"7/18/2021"
"12782",2022-06-11,"Bucks","PA",1,2022,162,"11/7/2017"
"12783",2022-06-11,"NY","NY",1,2022,162,"9/5/2019"
"12784",2022-06-11,"York","PA",1,2022,162,"11/7/2017"
"12785",2022-06-11,"Allegheny","PA",1,2022,162,"11/7/2017"
"12786",2022-06-11,"Allegheny","PA",1,2022,162,"11/7/2017"
"12787",2022-06-11,"Monmouth","NJ",1,2022,162,"7/18/2021"
"12788",2022-06-11,"Northampton","PA",1,2022,162,"11/7/2017"
"12789",2022-06-11,"Richmond","NY",1,2022,162,"9/5/2019"
"12790",2022-06-11,"Dauphin","PA",1,2022,162,"11/7/2017"
"12791",2022-06-11,"Richmond","NY",1,2022,162,"9/5/2019"
"12792",2022-06-12,"Allegheny","PA",1,2022,163,"11/7/2017"
"12793",2022-06-12,"Allegheny","PA",1,2022,163,"11/7/2017"
"12794",2022-06-12,"Middlesex","NJ",1,2022,163,"7/18/2021"
"12795",2022-06-12,"Cumberland","PA",1,2022,163,"11/7/2017"
"12796",2022-06-12,"Salem","NJ",1,2022,163,"7/18/2021"
"12797",2022-06-12,"Essex","NJ",1,2022,163,"7/18/2021"
"12798",2022-06-11,"Allegheny","PA",1,2022,162,"11/7/2017"
"12799",2022-06-12,"Camden","NJ",1,2022,163,"7/18/2021"
"12800",2022-06-12,"Dauphin","PA",1,2022,163,"11/7/2017"
"12801",2022-06-03,"Chester","PA",1,2022,154,"11/7/2017"
"12802",2022-06-11,"New Castle","Delaware",1,2022,162,NA
"12803",2022-06-12,"Bergen","NJ",1,2022,163,"7/18/2021"
"12804",2022-06-12,"Richmond","NY",1,2022,163,"9/5/2019"
"12805",2022-06-12,"Kings","NY",1,2022,163,"9/5/2019"
"12806",2022-06-12,"Winchester","Virginia",1,2022,163,NA
"12807",2022-06-11,"Allegheny","PA",1,2022,162,"11/7/2017"
"12808",2022-06-12,"Lebanon","PA",1,2022,163,"11/7/2017"
"12809",2022-06-12,"Queens","NY",1,2022,163,"9/5/2019"
"12810",2022-06-12,"Bergen","NJ",1,2022,163,"7/18/2021"
"12811",2022-06-12,"York","PA",1,2022,163,"11/7/2017"
"12812",2022-06-12,"Philadelphia","PA",1,2022,163,"11/7/2017"
"12813",2022-06-12,"Richmond","NY",1,2022,163,"9/5/2019"
"12814",2022-06-12,"Hudson","NJ",1,2022,163,"7/18/2021"
"12815",2022-06-12,"Atlantic","NJ",1,2022,163,"7/18/2021"
"12816",2022-06-12,"Harford","Maryland",1,2022,163,NA
"12817",2022-06-12,"Harford","Maryland",1,2022,163,NA
"12818",2022-06-12,"Kings","NY",1,2022,163,"9/5/2019"
"12819",2022-06-12,"Essex","NJ",1,2022,163,"7/18/2021"
"12820",2022-06-12,"Mercer","NJ",1,2022,163,"7/18/2021"
"12821",2022-06-12,"Delaware","PA",1,2022,163,"11/7/2017"
"12822",2022-06-12,"Kings","NY",1,2022,163,"9/5/2019"
"12823",2022-06-12,"Kings","NY",1,2022,163,"9/5/2019"
"12824",2022-06-12,"Berks","PA",1,2022,163,"11/7/2017"
"12825",2022-06-12,"Montgomery","PA",1,2022,163,"11/7/2017"
"12826",2022-06-13,"Hudson","NJ",1,2022,164,"7/18/2021"
"12827",2022-06-13,"Hudson","NJ",1,2022,164,"7/18/2021"
"12828",2022-06-13,"Philadelphia","PA",1,2022,164,"11/7/2017"
"12829",2022-06-13,"NY","NY",1,2022,164,"9/5/2019"
"12830",2022-06-12,"Union","NJ",1,2022,163,"7/18/2021"
"12831",2022-06-13,"Harford","Maryland",1,2022,164,NA
"12832",2022-06-13,"Kings","NY",1,2022,164,"9/5/2019"
"12833",2022-06-13,"Allegheny","PA",1,2022,164,"11/7/2017"
"12834",2022-06-13,"Queens","NY",1,2022,164,"9/5/2019"
"12835",2022-06-13,"Philadelphia","PA",1,2022,164,"11/7/2017"
"12836",2022-06-13,"Allegheny","PA",1,2022,164,"11/7/2017"
"12837",2022-06-13,"Bronx","NY",1,2022,164,"9/5/2019"
"12838",2022-06-13,"Washington","Maryland",1,2022,164,NA
"12839",2022-06-13,"Cumberland","PA",1,2022,164,"11/7/2017"
"12840",2022-06-13,"Kings","NY",1,2022,164,"9/5/2019"
"12841",2022-06-13,"Middlesex","NJ",1,2022,164,"7/18/2021"
"12842",2022-06-13,"Mercer","NJ",1,2022,164,"7/18/2021"
"12843",2022-06-13,"Montgomery","PA",1,2022,164,"11/7/2017"
"12844",2022-06-13,"Baltimore","Maryland",1,2022,164,NA
"12845",2022-06-13,"Middlesex","NJ",1,2022,164,"7/18/2021"
"12846",2022-06-13,"Middlesex","NJ",1,2022,164,"7/18/2021"
"12847",2022-06-12,"Philadelphia","PA",1,2022,163,"11/7/2017"
"12848",2022-06-13,"Mercer","NJ",1,2022,164,"7/18/2021"
"12849",2022-06-13,"Luzerne","PA",1,2022,164,"11/7/2017"
"12850",2022-06-13,"Essex","NJ",1,2022,164,"7/18/2021"
"12851",2022-06-13,"Union","NJ",1,2022,164,"7/18/2021"
"12852",2022-06-12,"Philadelphia","PA",1,2022,163,"11/7/2017"
"12853",2022-06-13,"Hunterdon","NJ",1,2022,164,"7/18/2021"
"12854",2022-06-13,"York","PA",1,2022,164,"11/7/2017"
"12855",2022-06-06,"Kings","NY",1,2022,157,"9/5/2019"
"12856",2022-06-12,"Hunterdon","NJ",1,2022,163,"7/18/2021"
"12857",2022-06-13,"NY","NY",1,2022,164,"9/5/2019"
"12858",2022-06-13,"Bergen","NJ",1,2022,164,"7/18/2021"
"12859",2022-06-12,"Somerset","NJ",1,2022,163,"7/18/2021"
"12860",2021-09-09,"Allegheny","PA",1,2021,252,"11/7/2017"
"12861",2022-06-13,"Philadelphia","PA",1,2022,164,"11/7/2017"
"12862",2022-06-11,"Allegheny","PA",1,2022,162,"11/7/2017"
"12863",2022-06-14,"NY","NY",1,2022,165,"9/5/2019"
"12864",2022-06-14,"Allegheny","PA",1,2022,165,"11/7/2017"
"12865",2022-06-14,"Morris","NJ",1,2022,165,"7/18/2021"
"12866",2022-06-14,"York","PA",1,2022,165,"11/7/2017"
"12867",2022-06-14,"Queens","NY",1,2022,165,"9/5/2019"
"12868",2019-10-22,"Lehigh","PA",1,2019,295,"11/7/2017"
"12869",2022-06-14,"Allegheny","PA",1,2022,165,"11/7/2017"
"12870",2022-06-14,"Burlington","NJ",1,2022,165,"7/18/2021"
"12871",2022-06-14,"Bergen","NJ",1,2022,165,"7/18/2021"
"12872",2022-06-04,"Union","NJ",1,2022,155,"7/18/2021"
"12873",2022-06-14,"Camden","NJ",1,2022,165,"7/18/2021"
"12874",2022-06-14,"Harford","Maryland",1,2022,165,NA
"12875",2022-06-14,"Middlesex","NJ",1,2022,165,"7/18/2021"
"12876",2022-06-14,"Richmond","NY",1,2022,165,"9/5/2019"
"12877",2022-06-14,"Richmond","NY",1,2022,165,"9/5/2019"
"12878",2022-06-14,"Dauphin","PA",1,2022,165,"11/7/2017"
"12879",2022-06-14,"Kings","NY",1,2022,165,"9/5/2019"
"12880",2022-06-14,"Union","NJ",1,2022,165,"7/18/2021"
"12881",2022-06-14,"Ocean","NJ",1,2022,165,"7/18/2021"
"12882",2022-06-14,"Monmouth","NJ",1,2022,165,"7/18/2021"
"12883",2022-06-14,"NY","NY",1,2022,165,"9/5/2019"
"12884",2022-06-14,"Cecil","Maryland",1,2022,165,NA
"12885",2022-06-14,"Kings","NY",1,2022,165,"9/5/2019"
"12886",2022-06-11,"Kings","NY",1,2022,162,"9/5/2019"
"12887",2022-06-11,"Kings","NY",1,2022,162,"9/5/2019"
"12888",2022-06-11,"Kings","NY",1,2022,162,"9/5/2019"
"12889",2022-06-14,"Kings","NY",1,2022,165,"9/5/2019"
"12890",2022-06-14,"Essex","NJ",1,2022,165,"7/18/2021"
"12891",2022-06-14,"Monmouth","NJ",1,2022,165,"7/18/2021"
"12892",2022-06-14,"Burlington","NJ",1,2022,165,"7/18/2021"
"12893",2022-06-14,"NY","NY",1,2022,165,"9/5/2019"
"12894",2022-06-14,"Allegheny","PA",1,2022,165,"11/7/2017"
"12895",2022-06-14,"Perry","PA",1,2022,165,"11/7/2017"
"12896",2022-06-11,"Montgomery","PA",1,2022,162,"11/7/2017"
"12897",2022-06-14,"Kings","NY",1,2022,165,"9/5/2019"
"12898",2022-06-14,"Kings","NY",1,2022,165,"9/5/2019"
"12899",2022-06-14,"NY","NY",1,2022,165,"9/5/2019"
"12900",2022-06-14,"Hudson","NJ",1,2022,165,"7/18/2021"
"12901",2022-06-14,"Richmond","NY",1,2022,165,"9/5/2019"
"12902",2022-06-15,"York","PA",1,2022,166,"11/7/2017"
"12903",2022-06-15,"Mercer","NJ",1,2022,166,"7/18/2021"
"12904",2022-06-15,"NY","NY",1,2022,166,"9/5/2019"
"12905",2022-06-15,"Somerset","NJ",1,2022,166,"7/18/2021"
"12906",2022-06-15,"Dauphin","PA",1,2022,166,"11/7/2017"
"12907",2022-06-15,"Essex","NJ",1,2022,166,"7/18/2021"
"12908",2022-06-15,"Mercer","NJ",1,2022,166,"7/18/2021"
"12909",2022-06-15,"Union","NJ",1,2022,166,"7/18/2021"
"12910",2022-06-15,"NY","NY",1,2022,166,"9/5/2019"
"12911",2022-06-15,"NY","NY",1,2022,166,"9/5/2019"
"12912",2022-06-15,"NY","NY",1,2022,166,"9/5/2019"
"12913",2022-06-15,"Hudson","NJ",1,2022,166,"7/18/2021"
"12914",2022-06-15,"Union","NJ",1,2022,166,"7/18/2021"
"12915",2022-06-15,"Winchester","Virginia",1,2022,166,NA
"12916",2022-06-13,"Ocean","NJ",1,2022,164,"7/18/2021"
"12917",2022-06-15,"NY","NY",1,2022,166,"9/5/2019"
"12918",2022-06-13,"NY","NY",1,2022,164,"9/5/2019"
"12919",2022-06-15,"Salem","NJ",1,2022,166,"7/18/2021"
"12920",2022-06-15,"Philadelphia","PA",1,2022,166,"11/7/2017"
"12921",2022-06-15,"Bucks","PA",1,2022,166,"11/7/2017"
"12922",2022-06-12,"Somerset","NJ",1,2022,163,"7/18/2021"
"12923",2022-06-15,"Mercer","NJ",1,2022,166,"7/18/2021"
"12924",2022-06-15,"Harford","Maryland",1,2022,166,NA
"12925",2022-06-15,"Bronx","NY",1,2022,166,"9/5/2019"
"12926",2022-06-15,"Frederick","Virginia",1,2022,166,NA
"12927",2022-06-15,"Somerset","NJ",1,2022,166,"7/18/2021"
"12928",2022-06-15,"Camden","NJ",1,2022,166,"7/18/2021"
"12929",2022-06-15,"Richmond","NY",1,2022,166,"9/5/2019"
"12930",2022-06-07,"Cumberland","NJ",1,2022,158,"7/18/2021"
"12931",2022-06-15,"New Castle","Delaware",1,2022,166,NA
"12932",2022-06-16,"Middlesex","NJ",1,2022,167,"7/18/2021"
"12933",2022-06-15,"Morris","NJ",1,2022,166,"7/18/2021"
"12934",2022-06-16,"Philadelphia","PA",1,2022,167,"11/7/2017"
"12935",2022-06-16,"Chester","PA",1,2022,167,"11/7/2017"
"12936",2022-06-16,"Frederick","Virginia",1,2022,167,NA
"12937",2022-06-16,"Ocean","NJ",1,2022,167,"7/18/2021"
"12938",2022-06-16,"Morris","NJ",1,2022,167,"7/18/2021"
"12939",2022-06-16,"Kings","NY",1,2022,167,"9/5/2019"
"12940",2022-06-16,"Harford","Maryland",1,2022,167,NA
"12941",2022-06-16,"Cumberland","PA",1,2022,167,"11/7/2017"
"12942",2022-06-15,"Philadelphia","PA",1,2022,166,"11/7/2017"
"12943",2022-06-16,"Philadelphia","PA",1,2022,167,"11/7/2017"
"12944",2022-06-16,"Sussex","NJ",1,2022,167,"7/18/2021"
"12945",2022-06-16,"Atlantic","NJ",1,2022,167,"7/18/2021"
"12946",2022-06-16,"Harford","Maryland",1,2022,167,NA
"12947",2022-06-16,"Cumberland","PA",1,2022,167,"11/7/2017"
"12948",2022-06-16,"Kings","NY",1,2022,167,"9/5/2019"
"12949",2022-06-16,"Dauphin","PA",1,2022,167,"11/7/2017"
"12950",2022-06-07,"Kings","NY",1,2022,158,"9/5/2019"
"12951",2022-06-16,"Northampton","PA",1,2022,167,"11/7/2017"
"12952",2022-06-16,"Essex","NJ",1,2022,167,"7/18/2021"
"12953",2022-06-16,"Morris","NJ",1,2022,167,"7/18/2021"
"12954",2021-11-03,"Essex","NJ",1,2021,307,"7/18/2021"
"12955",2022-06-16,"Harford","Maryland",1,2022,167,NA
"12956",2022-06-03,"Kings","NY",1,2022,154,"9/5/2019"
"12957",2022-06-16,"Middlesex","NJ",1,2022,167,"7/18/2021"
"12958",2022-06-16,"York","PA",1,2022,167,"11/7/2017"
"12959",2022-06-16,"Lehigh","PA",1,2022,167,"11/7/2017"
"12960",2022-06-09,"New Castle","Delaware",1,2022,160,NA
"12961",2022-06-15,"Bronx","NY",1,2022,166,"9/5/2019"
"12962",2022-06-17,"Somerset","NJ",1,2022,168,"7/18/2021"
"12963",2022-06-17,"Philadelphia","PA",1,2022,168,"11/7/2017"
"12964",2022-06-16,"Kings","NY",1,2022,167,"9/5/2019"
"12965",2022-06-17,"Richmond","NY",1,2022,168,"9/5/2019"
"12966",2022-06-17,"Harford","Maryland",1,2022,168,NA
"12967",2022-06-17,"Allegheny","PA",1,2022,168,"11/7/2017"
"12968",2022-06-17,"Kings","NY",1,2022,168,"9/5/2019"
"12969",2022-06-17,"Allegheny","PA",1,2022,168,"11/7/2017"
"12970",2022-06-17,"Richmond","NY",1,2022,168,"9/5/2019"
"12971",2022-06-17,"Philadelphia","PA",1,2022,168,"11/7/2017"
"12972",2022-06-17,"Bucks","PA",1,2022,168,"11/7/2017"
"12973",2022-06-11,"Burlington","NJ",1,2022,162,"7/18/2021"
"12974",2022-06-17,"Kings","NY",1,2022,168,"9/5/2019"
"12975",2022-06-17,"Chester","PA",1,2022,168,"11/7/2017"
"12976",2022-06-17,"Kings","NY",1,2022,168,"9/5/2019"
"12977",2022-06-17,"Kings","NY",1,2022,168,"9/5/2019"
"12978",2022-06-17,"Middlesex","NJ",1,2022,168,"7/18/2021"
"12979",2022-06-17,"Warren","NJ",1,2022,168,"7/18/2021"
"12980",2022-06-17,"Bronx","NY",1,2022,168,"9/5/2019"
"12981",2022-06-17,"Essex","NJ",1,2022,168,"7/18/2021"
"12982",2022-06-17,"Bronx","NY",1,2022,168,"9/5/2019"
"12983",2022-06-17,"Essex","NJ",1,2022,168,"7/18/2021"
"12984",2022-06-17,"Hunterdon","NJ",1,2022,168,"7/18/2021"
"12985",2022-06-17,"Morris","NJ",1,2022,168,"7/18/2021"
"12986",2022-06-17,"Allegheny","PA",1,2022,168,"11/7/2017"
"12987",2022-06-17,"Richmond","NY",1,2022,168,"9/5/2019"
"12988",2022-06-17,"Bronx","NY",1,2022,168,"9/5/2019"
"12989",2022-06-17,"Harford","Maryland",1,2022,168,NA
"12990",2022-06-16,"Delaware","PA",1,2022,167,"11/7/2017"
"12991",2022-06-17,"Montgomery","PA",1,2022,168,"11/7/2017"
"12992",2022-06-18,"Essex","NJ",1,2022,169,"7/18/2021"
"12993",2022-06-18,"Clarke","Virginia",1,2022,169,NA
"12994",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"12995",2022-06-18,"Burlington","NJ",1,2022,169,"7/18/2021"
"12996",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"12997",2022-06-18,"New Castle","Delaware",1,2022,169,NA
"12998",2022-06-18,"Kings","NY",1,2022,169,"9/5/2019"
"12999",2022-06-18,"Delaware","PA",1,2022,169,"11/7/2017"
"13000",2021-08-18,"York","PA",1,2021,230,"11/7/2017"
"13001",2022-06-18,"NY","NY",1,2022,169,"9/5/2019"
"13002",2022-06-18,"Bergen","NJ",1,2022,169,"7/18/2021"
"13003",2022-06-18,"Kings","NY",1,2022,169,"9/5/2019"
"13004",2022-06-18,"Bergen","NJ",1,2022,169,"7/18/2021"
"13005",2022-06-18,"Gloucester","NJ",1,2022,169,"7/18/2021"
"13006",2022-06-18,"NY","NY",1,2022,169,"9/5/2019"
"13007",2022-06-18,"NY","NY",1,2022,169,"9/5/2019"
"13008",2022-06-18,"Hudson","NJ",1,2022,169,"7/18/2021"
"13009",2022-06-18,"Richmond","NY",1,2022,169,"9/5/2019"
"13010",2022-06-18,"Harford","Maryland",1,2022,169,NA
"13011",2022-06-18,"Morris","NJ",1,2022,169,"7/18/2021"
"13012",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13013",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13014",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13015",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13016",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13017",2022-06-18,"Atlantic","NJ",1,2022,169,"7/18/2021"
"13018",2022-06-18,"New Castle","Delaware",1,2022,169,NA
"13019",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13020",2022-06-18,"Clarke","Virginia",1,2022,169,NA
"13021",2022-06-18,"Montgomery","PA",1,2022,169,"11/7/2017"
"13022",2022-06-18,"Frederick","Virginia",1,2022,169,NA
"13023",2022-06-18,"Kings","NY",1,2022,169,"9/5/2019"
"13024",2022-06-18,"Allegheny","PA",1,2022,169,"11/7/2017"
"13025",2022-06-18,"NY","NY",1,2022,169,"9/5/2019"
"13026",2022-06-18,"Somerset","NJ",1,2022,169,"7/18/2021"
"13027",2022-06-18,"NY","NY",1,2022,169,"9/5/2019"
"13028",2022-06-18,"Bronx","NY",1,2022,169,"9/5/2019"
"13029",2022-06-18,"Union","NJ",1,2022,169,"7/18/2021"
"13030",2022-06-18,"Richmond","NY",1,2022,169,"9/5/2019"
"13031",2022-06-18,"Lancaster","PA",1,2022,169,"11/7/2017"
"13032",2022-06-18,"Kings","NY",1,2022,169,"9/5/2019"
"13033",2022-06-18,"Bronx","NY",1,2022,169,"9/5/2019"
"13034",2022-06-18,"Sussex","NJ",1,2022,169,"7/18/2021"
"13035",2022-06-18,"Kings","NY",1,2022,169,"9/5/2019"
"13036",2022-06-19,"Bucks","PA",1,2022,170,"11/7/2017"
"13037",2022-06-19,"Bergen","NJ",1,2022,170,"7/18/2021"
"13038",2022-06-19,"Queens","NY",1,2022,170,"9/5/2019"
"13039",2022-06-19,"Beaver","PA",1,2022,170,"11/7/2017"
"13040",2022-06-19,"Hudson","NJ",1,2022,170,"7/18/2021"
"13041",2022-06-18,"Allegheny","PA",1,2022,169,"11/7/2017"
"13042",2022-06-19,"Mercer","NJ",1,2022,170,"7/18/2021"
"13043",2022-06-19,"Washington","Maryland",1,2022,170,NA
"13044",2022-06-19,"Harford","Maryland",1,2022,170,NA
"13045",2022-06-19,"Cecil","Maryland",1,2022,170,NA
"13046",2022-06-19,"Kings","NY",1,2022,170,"9/5/2019"
"13047",2022-06-19,"Kings","NY",1,2022,170,"9/5/2019"
"13048",2022-06-19,"NY","NY",1,2022,170,"9/5/2019"
"13049",2022-06-19,"Delaware","PA",1,2022,170,"11/7/2017"
"13050",2022-06-19,"New Castle","Delaware",1,2022,170,NA
"13051",2022-06-19,"Richmond","NY",1,2022,170,"9/5/2019"
"13052",2022-06-08,"Kings","NY",1,2022,159,"9/5/2019"
"13053",2022-06-19,"Richmond","NY",1,2022,170,"9/5/2019"
"13054",2022-06-09,"Cecil","Maryland",1,2022,160,NA
"13055",2022-06-19,"Richmond","NY",1,2022,170,"9/5/2019"
"13056",2022-06-19,"Ocean","NJ",1,2022,170,"7/18/2021"
"13057",2022-06-19,"Chester","PA",1,2022,170,"11/7/2017"
"13058",2022-06-19,"Frederick","Virginia",1,2022,170,NA
"13059",2022-06-19,"Richmond","NY",1,2022,170,"9/5/2019"
"13060",2022-06-19,"Allegheny","PA",1,2022,170,"11/7/2017"
"13061",2022-06-19,"New Castle","Delaware",1,2022,170,NA
"13062",2022-06-19,"Ocean","NJ",1,2022,170,"7/18/2021"
"13063",2022-06-19,"Berks","PA",1,2022,170,"11/7/2017"
"13064",2022-06-19,"Union","NJ",1,2022,170,"7/18/2021"
"13065",2022-06-19,"NY","NY",1,2022,170,"9/5/2019"
"13066",2022-06-19,"Philadelphia","PA",1,2022,170,"11/7/2017"
"13067",2022-06-19,"Burlington","NJ",1,2022,170,"7/18/2021"
"13068",2022-06-19,"Warren","NJ",1,2022,170,"7/18/2021"
"13069",2022-06-19,"Ocean","NJ",1,2022,170,"7/18/2021"
"13070",2022-06-19,"NY","NY",1,2022,170,"9/5/2019"
"13071",2022-06-19,"Richmond","NY",1,2022,170,"9/5/2019"
"13072",2022-06-19,"Middlesex","NJ",1,2022,170,"7/18/2021"
"13073",2022-06-19,"Ocean","NJ",1,2022,170,"7/18/2021"
"13074",2022-06-19,"Montgomery","PA",1,2022,170,"11/7/2017"
"13075",2022-06-19,"Huntingdon","PA",1,2022,170,"11/7/2017"
"13076",2022-06-18,"Essex","NJ",1,2022,169,"7/18/2021"
"13077",2022-06-17,"Richmond","NY",1,2022,168,"9/5/2019"
"13078",2022-06-14,"Richmond","NY",1,2022,165,"9/5/2019"
"13079",2022-06-19,"Dauphin","PA",1,2022,170,"11/7/2017"
"13080",2022-06-19,"Morris","NJ",1,2022,170,"7/18/2021"
"13081",2022-06-19,"Hunterdon","NJ",1,2022,170,"7/18/2021"
"13082",2022-06-19,"Allegheny","PA",1,2022,170,"11/7/2017"
"13083",2022-06-20,"Hudson","NJ",1,2022,171,"7/18/2021"
"13084",2022-06-14,"Somerset","NJ",1,2022,165,"7/18/2021"
"13085",2022-06-18,"Bronx","NY",1,2022,169,"9/5/2019"
"13086",2022-06-18,"Washington","Maryland",1,2022,169,NA
"13087",2022-06-19,"Philadelphia","PA",1,2022,170,"11/7/2017"
"13088",2022-06-19,"Warren","NJ",1,2022,170,"7/18/2021"
"13089",2022-06-18,"Monmouth","NJ",1,2022,169,"7/18/2021"
"13090",2022-06-20,"Essex","NJ",1,2022,171,"7/18/2021"
"13091",2022-06-20,"Morris","NJ",1,2022,171,"7/18/2021"
"13092",2022-06-20,"Salem","NJ",1,2022,171,"7/18/2021"
"13093",2022-06-20,"Washington","Maryland",1,2022,171,NA
"13094",2022-06-20,"Morris","NJ",1,2022,171,"7/18/2021"
"13095",2022-06-20,"Queen Anne's","Maryland",1,2022,171,NA
"13096",2022-06-20,"Allegheny","PA",1,2022,171,"11/7/2017"
"13097",2022-06-20,"Nassau","NY",1,2022,171,"9/5/2019"
"13098",2022-06-20,"Ocean","NJ",1,2022,171,"7/18/2021"
"13099",2022-06-20,"Kings","NY",1,2022,171,"9/5/2019"
"13100",2022-06-20,"Frederick","Virginia",1,2022,171,NA
"13101",2022-06-20,"Bergen","NJ",1,2022,171,"7/18/2021"
"13102",2022-06-20,"Hudson","NJ",1,2022,171,"7/18/2021"
"13103",2022-06-20,"Philadelphia","PA",1,2022,171,"11/7/2017"
"13104",2022-06-20,"NY","NY",1,2022,171,"9/5/2019"
"13105",2022-06-20,"NY","NY",1,2022,171,"9/5/2019"
"13106",2022-06-20,"Kings","NY",1,2022,171,"9/5/2019"
"13107",2022-06-20,"NY","NY",1,2022,171,"9/5/2019"
"13108",2022-06-20,"Baltimore","Maryland",1,2022,171,NA
"13109",2022-06-20,"Philadelphia","PA",1,2022,171,"11/7/2017"
"13110",2022-06-20,"Ocean","NJ",1,2022,171,"7/18/2021"
"13111",2022-06-20,"NY","NY",1,2022,171,"9/5/2019"
"13112",2022-06-20,"NY","NY",1,2022,171,"9/5/2019"
"13113",2022-06-20,"Richmond","NY",1,2022,171,"9/5/2019"
"13114",2022-06-20,"Winchester","Virginia",1,2022,171,NA
"13115",2022-06-20,"Harford","Maryland",1,2022,171,NA
"13116",2022-06-19,"Monmouth","NJ",1,2022,170,"7/18/2021"
"13117",2022-06-20,"Allegheny","PA",1,2022,171,"11/7/2017"
"13118",2022-06-20,"Middlesex","NJ",1,2022,171,"7/18/2021"
"13119",2022-06-20,"Morris","NJ",1,2022,171,"7/18/2021"
"13120",2022-06-20,"Northampton","PA",1,2022,171,"11/7/2017"
"13121",2022-06-20,"Kings","NY",1,2022,171,"9/5/2019"
"13122",2022-06-20,"NY","NY",1,2022,171,"9/5/2019"
"13123",2022-06-20,"Kings","NY",1,2022,171,"9/5/2019"
"13124",2022-06-20,"Bucks","PA",1,2022,171,"11/7/2017"
"13125",2022-06-19,"Baltimore","Maryland",1,2022,170,NA
"13126",2022-06-20,"Kings","NY",1,2022,171,"9/5/2019"
"13127",2022-06-20,"Morris","NJ",1,2022,171,"7/18/2021"
"13128",2022-06-18,"Harford","Maryland",1,2022,169,NA
"13129",2022-06-14,"Hunterdon","NJ",1,2022,165,"7/18/2021"
"13130",2022-06-15,"Somerset","NJ",1,2022,166,"7/18/2021"
"13131",2022-06-20,"Burlington","NJ",1,2022,171,"7/18/2021"
"13132",2022-06-21,"Rockland","NY",1,2022,172,"9/5/2019"
"13133",2022-06-20,"Berks","PA",1,2022,171,"11/7/2017"
"13134",2022-06-20,"Morris","NJ",1,2022,171,"7/18/2021"
"13135",2022-06-20,"Richmond","NY",1,2022,171,"9/5/2019"
"13136",2022-06-21,"Middlesex","NJ",1,2022,172,"7/18/2021"
"13137",2022-06-21,"Harford","Maryland",1,2022,172,NA
"13138",2022-06-11,"Cecil","Maryland",1,2022,162,NA
"13139",2022-06-21,"Dauphin","PA",1,2022,172,"11/7/2017"
"13140",2022-06-19,"Gloucester","NJ",1,2022,170,"7/18/2021"
"13141",2022-06-21,"Philadelphia","PA",1,2022,172,"11/7/2017"
"13142",2022-06-21,"Baltimore","Maryland",1,2022,172,NA
"13143",2022-06-21,"Kings","NY",1,2022,172,"9/5/2019"
"13144",2022-06-21,"Washington","Maryland",1,2022,172,NA
"13145",2022-06-21,"Allegheny","PA",1,2022,172,"11/7/2017"
"13146",2022-06-21,"Allegheny","PA",1,2022,172,"11/7/2017"
